graph,order,freq,host,input_time,task_time,total_time,input_power,task_power,output_time,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
YOLOv3,NBLBLNLBNBLGBNGNLBLBLNNNBLNBBNGNLGBLBGBBBGLLLGNLNGGGGBLLBBLGLNLLLBBBLGBBNLL,"((7,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,))",BB,,,,,,,,,,,,
YOLOv3,GBGNNBBLBBNNLBNGNBLGLBLNBBLNNNGBGNBNBLBBGGLGGNNLBLGGBBGGGNNBNBBLNNNLNLNNNGB,"((4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,))",BB,93.9018,6175.765500000003,6269.667300000003,5324.344722098636,5826.706600140344,0.11515,499.9655532255617,35984.373599769046,0.6130982947496579,,,
YOLOv3,NNLBLGGBGBGLBLBGGNLLGGLBGGBNGNLLLBNGGGNNGGGLGLNNLGBLLGLGGNLLGLLGGNGGBLBLBGB,"((7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (5,), (4, 7), (5,), (5,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,))",BB,103.018,5578.7655,5681.7835,5197.469608220626,5817.161319646898,0.150792,535.4329240996724,32452.57887798059,0.7837368371628046,,,
YOLOv3,GLLLNLLLGBNNLNLBNLGLGLGGNBLBNLNBLGBGLGLNGLLLNNBNNNBNBNNNNNLBBNGGBNGBLNBLNBG,"((4, 7), (5,), (5,), (5,), (7,), (5,), (5,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,LBLBLLGBGBNNGNBLLNBNLLNBGLNGNLLBLLGLNLNBLGNLGBBNNGGGGNLLNGNLLLLGLBLGNLNGNBB,"((5,), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (5,), (5,), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,))",BB,258.557,6145.628300000001,6404.185300000001,3601.53164758914,5775.610486410368,0.3024,931.2012182057052,35494.75525506033,1.089103170230956,,,
YOLOv3,GGLBNBNNBLGBBNGNLGBLBLNGGNBBLNLNNGLLLGGGNBLGGBNLNBNLBLNGNNBNGNNGLGLNGGGNNLN,"((4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (7,))",BB,89.7467,6612.667900000002,6702.414600000002,5373.473132438396,5785.689047176844,0.10395,482.25148117500896,38258.840241647915,0.5585725321169712,,,
YOLOv3,LLNLGLNLNLLNBGBBBGLBNGGNGNNGNLNLNGLNLLBGBBLGGGLNNNGNBNGNBBNGLLGGGLNGBNBNLNG,"((5,), (5,), (7,), (5,), (4, 7), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,NNLLBGBLBGBNGNBGGGLGNGBGLGGGLBBNBNNGLNBGLNBGNLBGBLLGBLBNNBNGLBGGNLGLGNBLGBN,"((7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,))",BB,104.217,6948.087499999999,7052.304499999998,5119.46199404819,5864.265400921315,0.104621,533.5349706337201,40745.42912882387,0.5356032332793157,,,
YOLOv3,GBBLGLBNGBLBBNGLGBNBGNLLGBGBLLLBNBBGNGBNNLBLBNBNBNLNGNBGNBBBLNBLLBNNLNGLBNL,"((4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,NLNGLNBBLBLGGGGLGBBBGGLGLBNGBLBGGBLNGLNLGNBNBLNBBLNNGGBBLBNBBNLLLNGNBBNGLLL,"((7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (5,), (5,), (5,))",BB,105.148,6379.1571,6484.3051000000005,5158.916234697325,5672.653878481059,0.207871,542.4497242459543,36186.75026475499,1.0723890766227677,,,
YOLOv3,NBGNBNBBNGLNLLBLLGLLLGBBNNGNGBLBLLBGLLGLGLNNGLBNGNGBBLGBNNGNGBLLNGBNBNLLGBN,"((7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (5,), (5,), (7,), (5,), (5,), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (5,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,), (7,))",BB,103.747,7050.862099999998,7154.609099999998,5252.752809565137,5664.016951292122,0.128508,544.9573457339542,39936.202455623155,0.6750207580515967,,,
YOLOv3,GBNGBLGLGNGLLNNLBGGLNBNGNGNGLNBLNLNGBBBLLGLGGLNLLNNLLGLGGLNNNGBLBGLNGBBLLNG,"((4, 7), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BNGLBLBGLNNGBBGLLBLGLNGLGLGBLNNNNBNGGBNBNBLNGGGGNNGBLBNLGLLBBNLGNGNLBLNBGGL,"((7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,BBNLGNLGBLNLBNNLGLNLGGNLNLBBLLNGLLBNGBBLLNNNGLGLBNLGBGGGGLNLNGGNLLBGGLGGGLB,"((7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,))",BB,102.372,6201.1284,6303.5004,5181.041197968518,5769.443466613774,0.114654,530.393549518433,35777.05973301312,0.5940270975118825,,,
YOLOv3,NBNLBLBBNNLNLLGGLLNLGBGLBBGBBBBBNLLNBBGBNGGGNLGNGBLNNNNBNNNLNGLNBLGBLBGLNLB,"((7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (7,), (5,), (7,))",BB,102.212,6705.198299999998,6807.410299999999,5293.057304444678,5732.0484956718,0.115471,541.0139732018995,38434.5218286961,0.6111946200015315,,,
YOLOv3,BNGGNLGBNBLLLGNGLLBNNBNNLGBNNGLBBGNLBBNGLLGNLLLGBLLNBLLBNNBLGBLLLNLLNLNNLGG,"((7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (5,), (5,), (5,), (4, 7), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (5,), (5,), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7))",BB,101.739,6287.029799999999,6388.768799999999,5349.089681863269,5473.588083472313,1.49447,544.2110351430872,34412.61139371531,7.994054056854199,,,
YOLOv3,GGGNNGGBLNNGGBNGNLLGLLGGGLLLGGGLNGNBBBNNGGGNGLBNLNNNGGNGNGBNGBLLBLLBLBLLBNB,"((4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (5,), (5,), (4, 7), (4, 7), (4, 7), (5,), (5,), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (5,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BBGBNBBBGBGNBBGLGLBLLLLNGGNNGLGLLGNGNLGNLNLNBGLLLNNGLGGGBGBGGNGNBLNLNLLNBGN,"((7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (5,), (5,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,))",BB,103.65,5726.654,5830.303999999999,5137.113106161379,5887.224464329099,0.0940043,532.4617734536268,33714.09752754809,0.4829107215655261,,,
YOLOv3,LBGBBNBLLNLBLLBLGBLLNGLNGBLLLNNLLNLNLNBLGGLLLGBLNLBBBGGLLNGGBNLLLGNBNGGBBGL,"((5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,))",BB,257.01,5634.847,5891.857,3664.9705340501687,5905.488531919988,0.176196,941.9340769562339,33276.52433762375,0.6457531482175035,,,
YOLOv3,GGNGGNNNBLNBBLNBNNGNGNLGLGBLGLBGLNNLLNGLGGGNBLLNLBLGGGNNLLNNBLGLNNNLBGBBNNL,"((4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,))",BB,93.1806,6307.7114,6400.892,5340.368113169123,5634.054337178128,0.202971,497.6187050059668,35537.98877083792,1.08393985629805,,,
YOLOv3,GNLNLNNLNLLGGBBNNBNGNLGNBBLBLGBLLBGGGGGNBGLLGNBNNBGNLNLGLLBNBGBLBBBNGGGGLBN,"((4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (4, 7), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,))",BB,89.932,7204.0461,7293.978099999999,5347.601681897473,5435.620507799734,0.100858,480.92051445640357,39158.46072029469,0.5393484104328155,,,
YOLOv3,NGLBBGGBBLNGGBBNBNBNLGLBBGGLGNNLGBLBNNLGLNGNNBBBLBLLNLNLLNBLGLNGBLNBGNGBLBL,"((7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (5,))",BB,104.658,6196.171399999999,6300.8294,5254.434043720098,5815.110249101132,0.198275,549.918558147658,36031.4198133273,1.0418229100186025,,,
YOLOv3,NLNNGLNBGLBLNLGLBBBNNNGNBBGGNGBBLLLLGNGLLNNLLGNLBNBLLNBLBBLLBNNBBLLNGNGBLGG,"((7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,NLGBBNGLLBGGNNBNNLGNLNBNLGGBBGGLNBNBBNLNLBGGGGLLLGGGGLNBBGGGBGBBBBBBNBNBGBL,"((7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (5,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LNBLGBGGBGLLNGLLBNLGNLLGBLGBGLNGLBBGNBLBLLLNBNBGGBNBBNLNBGGNNBBGGGNLGLBBGLG,"((5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (4, 7))",BB,258.487,6302.367599999999,6560.854599999999,3597.329204399223,5756.130759057173,1.49701,929.862834057542,36277.25199724533,5.385237792277681,,,
YOLOv3,LGLBBLLBNLLLLBBNLBNGGNNNBNNGLGNBLNNGNBGBNNNLGGLBNBLGNLNNGGNGLGGLGLNLNBLNLGL,"((5,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,BBNGLGLLGBNLGNNBGLLLBNNNBNGGBNLGNGGNGLLLGNGBGNNBNNBGGGGLGLNBBGLGLGGBLGNLLGL,"((7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (5,), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,LGGLGNGNNGGGBNNNNBLLNBNBBNGLLBLBLBGBNLNNLNNBLLBGBLNNGLNLNBBGNLGBNGNNNBBGBBL,"((5,), (4, 7), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,))",BB,257.025,6726.320499999998,6983.345499999998,3498.327977348108,5568.911436402897,0.185208,899.1577483778974,37458.28315736125,0.6479183280286884,,,
YOLOv3,BNLGNBGGGLNNGBGBGGNLNNGBGNNBBGGBLNBGGNNNNGNBNBNNLGGLLGBGNNGNNGBLBNLNLGLNGBN,"((7,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
